Datetime,Open,High,Low,Close,Adj Close,Volume
2024-11-04 13:55:00-05:00,570.8400268554688,570.905029296875,570.6199951171875,570.6627197265625,570.6627197265625,181305
2024-11-04 14:00:00-05:00,570.6699829101562,570.8499755859375,570.6699829101562,570.75,570.75,931580
2024-11-04 14:05:00-05:00,570.75,571.2100219726562,570.75,570.880126953125,570.880126953125,248192
2024-11-04 14:10:00-05:00,570.875,571.0800170898438,570.8400268554688,571.0650024414062,571.0650024414062,205536
2024-11-04 14:15:00-05:00,571.0700073242188,571.135009765625,570.7650756835938,570.8400268554688,570.8400268554688,210751
2024-11-04 14:20:00-05:00,570.8200073242188,570.9400024414062,570.6900024414062,570.6900024414062,570.6900024414062,138794
2024-11-04 14:25:00-05:00,570.7100219726562,570.864990234375,570.2600708007812,570.3302001953125,570.3302001953125,185895
2024-11-04 14:30:00-05:00,570.3200073242188,570.8099975585938,570.0999755859375,570.7520141601562,570.7520141601562,229144
2024-11-04 14:35:00-05:00,570.75,571.0399780273438,570.6300048828125,570.97998046875,570.97998046875,270521
2024-11-04 14:40:00-05:00,570.989990234375,571.0700073242188,570.6599731445312,570.719970703125,570.719970703125,193916
2024-11-04 14:45:00-05:00,570.7249755859375,570.7899169921875,570.4600219726562,570.6599731445312,570.6599731445312,316888
2024-11-04 14:50:00-05:00,570.6400146484375,570.8699951171875,570.5900268554688,570.6500244140625,570.6500244140625,194764
2024-11-04 14:55:00-05:00,570.6099853515625,570.8350219726562,570.5,570.5103149414062,570.5103149414062,211778
2024-11-04 15:00:00-05:00,570.510009765625,570.610107421875,570.3099975585938,570.3798828125,570.3798828125,414770
2024-11-04 15:05:00-05:00,570.3699951171875,570.5700073242188,570.3200073242188,570.4400024414062,570.4400024414062,218543
2024-11-04 15:10:00-05:00,570.4099731445312,570.4600219726562,570.1300048828125,570.1500244140625,570.1500244140625,228815
2024-11-04 15:15:00-05:00,570.1300048828125,570.489990234375,569.9400024414062,570.4598999023438,570.4598999023438,362704
2024-11-04 15:20:00-05:00,570.4600219726562,570.5,570.1699829101562,570.47998046875,570.47998046875,256887
2024-11-04 15:25:00-05:00,570.47998046875,570.6799926757812,570.2301025390625,570.239990234375,570.239990234375,222912
2024-11-04 15:30:00-05:00,570.22998046875,570.27001953125,569.7100219726562,569.7686157226562,569.7686157226562,451417
2024-11-04 15:35:00-05:00,569.7899780273438,569.835205078125,569.1699829101562,569.39501953125,569.39501953125,546423
2024-11-04 15:40:00-05:00,569.4000244140625,570.0499877929688,569.3895874023438,569.7301025390625,569.7301025390625,939467
2024-11-04 15:45:00-05:00,569.75,569.969970703125,569.6849975585938,569.75,569.75,991653
2024-11-04 15:50:00-05:00,569.780029296875,569.8300170898438,569.4000244140625,569.6300048828125,569.6300048828125,1366843
2024-11-04 15:55:00-05:00,569.6199951171875,569.8200073242188,569.22998046875,569.780029296875,569.780029296875,3377557
2024-11-05 09:30:00-05:00,570.739990234375,572.1799926757812,570.52001953125,572.0100708007812,572.0100708007812,1209289
2024-11-05 09:35:00-05:00,572.02001953125,572.6199951171875,571.7435913085938,572.530029296875,572.530029296875,466422
2024-11-05 09:40:00-05:00,572.5399780273438,572.6699829101562,571.7999877929688,572.22998046875,572.22998046875,416732
2024-11-05 09:45:00-05:00,572.219970703125,572.9949951171875,572.0499877929688,572.8101196289062,572.8101196289062,457410
2024-11-05 09:50:00-05:00,572.8099975585938,573.4398803710938,572.6199951171875,573.364990234375,573.364990234375,405083
2024-11-05 09:55:00-05:00,573.3499755859375,574.02001953125,573.2600708007812,573.97998046875,573.97998046875,706536
2024-11-05 10:00:00-05:00,574.010009765625,574.5,573.8900146484375,574.3082885742188,574.3082885742188,932372
2024-11-05 10:05:00-05:00,574.2100219726562,574.3699951171875,574.02001953125,574.1199951171875,574.1199951171875,762431
2024-11-05 10:10:00-05:00,574.1500244140625,574.27001953125,573.510009765625,573.9400024414062,573.9400024414062,453424
2024-11-05 10:15:00-05:00,573.9600219726562,574.22998046875,573.6099853515625,574.0499877929688,574.0499877929688,706204
2024-11-05 10:20:00-05:00,574.0599975585938,574.77001953125,573.9400024414062,574.7550048828125,574.7550048828125,879905
2024-11-05 10:25:00-05:00,574.594970703125,574.780029296875,573.75,574.010009765625,574.010009765625,425175
2024-11-05 10:30:00-05:00,574.0499877929688,574.3599853515625,573.9199829101562,574.3201293945312,574.3201293945312,298368
2024-11-05 10:35:00-05:00,574.3499755859375,574.8599243164062,574.2100219726562,574.72998046875,574.72998046875,707996
2024-11-05 10:40:00-05:00,574.739990234375,574.969970703125,574.5020751953125,574.9000244140625,574.9000244140625,272327
2024-11-05 10:45:00-05:00,574.9099731445312,575.2100219726562,574.6099853515625,575.0399780273438,575.0399780273438,381677
2024-11-05 10:50:00-05:00,575.0599975585938,575.0599975585938,574.0,574.3499755859375,574.3499755859375,394488
2024-11-05 10:55:00-05:00,573.9400024414062,574.2498779296875,573.75,574.0050048828125,574.0050048828125,390004
2024-11-05 11:00:00-05:00,573.97998046875,574.2799072265625,573.5454711914062,574.1900024414062,574.1900024414062,521498
2024-11-05 11:05:00-05:00,574.1500244140625,574.8900146484375,573.8900146484375,574.8099975585938,574.8099975585938,328505
2024-11-05 11:10:00-05:00,574.8099975585938,574.8400268554688,574.3433837890625,574.72998046875,574.72998046875,258670
2024-11-05 11:15:00-05:00,574.760009765625,574.760009765625,574.489990234375,574.6400146484375,574.6400146484375,727865
2024-11-05 11:20:00-05:00,574.7000122070312,575.0900268554688,574.5900268554688,575.0399780273438,575.0399780273438,459889
2024-11-05 11:25:00-05:00,574.969970703125,575.030029296875,574.610107421875,574.7100219726562,574.7100219726562,682391
2024-11-05 11:30:00-05:00,574.7100219726562,575.4600219726562,574.7100219726562,575.3099975585938,575.3099975585938,309034
2024-11-05 11:35:00-05:00,575.2899780273438,575.2899780273438,575.0499877929688,575.2050170898438,575.2050170898438,203682
2024-11-05 11:40:00-05:00,575.22998046875,575.22998046875,574.7750244140625,574.875,574.875,264819
2024-11-05 11:45:00-05:00,574.8800048828125,575.4326782226562,574.840087890625,575.2609252929688,575.2609252929688,193975
2024-11-05 11:50:00-05:00,575.25,575.4500122070312,575.0009765625,575.4500122070312,575.4500122070312,547037
2024-11-05 11:55:00-05:00,575.4299926757812,575.5999755859375,575.3400268554688,575.4500122070312,575.4500122070312,292652
2024-11-05 12:00:00-05:00,575.4600219726562,575.4600219726562,575.1500244140625,575.4199829101562,575.4199829101562,228733
2024-11-05 12:05:00-05:00,575.4199829101562,575.5601196289062,575.3499755859375,575.5050048828125,575.5050048828125,164789
2024-11-05 12:10:00-05:00,575.510009765625,575.9600219726562,575.3099975585938,575.872314453125,575.872314453125,264251
2024-11-05 12:15:00-05:00,575.8701171875,576.2100219726562,575.8099975585938,576.1702880859375,576.1702880859375,300180
2024-11-05 12:20:00-05:00,576.1799926757812,576.1799926757812,575.760009765625,576.0999755859375,576.0999755859375,313828
2024-11-05 12:25:00-05:00,576.0910034179688,576.0999755859375,575.5900268554688,575.6699829101562,575.6699829101562,169193
2024-11-05 12:30:00-05:00,575.6640014648438,576.1799926757812,575.6640014648438,575.9600219726562,575.9600219726562,283663
2024-11-05 12:35:00-05:00,575.9650268554688,576.0999755859375,575.77001953125,575.8499755859375,575.8499755859375,411289
2024-11-05 12:40:00-05:00,575.8499755859375,576.0499877929688,575.8201293945312,576.0001220703125,576.0001220703125,355379
2024-11-05 12:45:00-05:00,576.02001953125,576.4299926757812,575.97998046875,576.3699951171875,576.3699951171875,331122
2024-11-05 12:50:00-05:00,576.39501953125,576.4099731445312,576.1799926757812,576.3400268554688,576.3400268554688,146460
2024-11-05 12:55:00-05:00,576.3400268554688,576.4199829101562,575.9000244140625,576.030029296875,576.030029296875,267819
2024-11-05 13:00:00-05:00,576.0399780273438,576.4000244140625,575.8499755859375,576.280029296875,576.280029296875,369645
2024-11-05 13:05:00-05:00,576.27001953125,576.3699951171875,576.1199951171875,576.1500244140625,576.1500244140625,462464
2024-11-05 13:10:00-05:00,576.1799926757812,576.1900024414062,575.4600219726562,575.5800170898438,575.5800170898438,249755
2024-11-05 13:15:00-05:00,575.5900268554688,576.1400146484375,575.510009765625,575.7100219726562,575.7100219726562,344101
2024-11-05 13:20:00-05:00,575.719970703125,575.8099975585938,575.4000244140625,575.510009765625,575.510009765625,157053
2024-11-05 13:25:00-05:00,575.47998046875,575.6699829101562,575.330078125,575.3800048828125,575.3800048828125,591002
2024-11-05 13:30:00-05:00,575.3200073242188,575.6400146484375,575.2100219726562,575.260009765625,575.260009765625,211044
2024-11-05 13:35:00-05:00,575.27001953125,575.27001953125,574.5999755859375,575.010009765625,575.010009765625,363273
2024-11-05 13:40:00-05:00,575.0,575.5150146484375,574.989990234375,575.27001953125,575.27001953125,256805
2024-11-05 13:45:00-05:00,575.2849731445312,575.52001953125,574.9099731445312,575.0,575.0,37415
2024-11-05 13:50:00-05:00,575.02001953125,575.3699951171875,574.8800048828125,575.3300170898438,575.3300170898438,268603
2024-11-05 13:55:00-05:00,575.2606811523438,575.3798828125,575.1300048828125,575.2348022460938,575.2348022460938,1814778
2024-11-05 14:00:00-05:00,575.22998046875,575.6300048828125,575.219970703125,575.4600219726562,575.4600219726562,286556
2024-11-05 14:05:00-05:00,575.4600219726562,575.7999877929688,575.3450927734375,575.760009765625,575.760009765625,488335
2024-11-05 14:10:00-05:00,575.77001953125,575.8195190429688,575.4199829101562,575.530029296875,575.530029296875,229444
2024-11-05 14:15:00-05:00,575.530029296875,575.6199951171875,575.3300170898438,575.510009765625,575.510009765625,195604
2024-11-05 14:20:00-05:00,575.489990234375,575.489990234375,575.1262817382812,575.4000244140625,575.4000244140625,0
2024-11-05 14:25:00-05:00,575.4000244140625,575.8699951171875,575.32080078125,575.4299926757812,575.4299926757812,173533
2024-11-05 14:30:00-05:00,575.4400024414062,575.6699829101562,575.280029296875,575.52001953125,575.52001953125,215084
2024-11-05 14:35:00-05:00,575.594970703125,575.7498779296875,575.52001953125,575.7000732421875,575.7000732421875,154480
2024-11-05 14:40:00-05:00,575.7100219726562,575.8699951171875,575.5999755859375,575.72998046875,575.72998046875,495032
2024-11-05 14:45:00-05:00,575.72998046875,575.780029296875,575.469970703125,575.510009765625,575.510009765625,255311
2024-11-05 14:50:00-05:00,575.5050048828125,575.5050048828125,574.9400024414062,575.0050048828125,575.0050048828125,506041
2024-11-05 14:55:00-05:00,575.010009765625,575.1400146484375,574.7000122070312,575.0,575.0,475311
2024-11-05 15:00:00-05:00,575.0,575.2999877929688,574.7437133789062,575.02001953125,575.02001953125,445286
2024-11-05 15:05:00-05:00,575.22998046875,575.5999755859375,575.1699829101562,575.5700073242188,575.5700073242188,341042
2024-11-05 15:10:00-05:00,575.5700073242188,575.7474975585938,575.4199829101562,575.60498046875,575.60498046875,518424
2024-11-05 15:15:00-05:00,575.5800170898438,575.6599731445312,575.4500122070312,575.6300048828125,575.6300048828125,279234
2024-11-05 15:20:00-05:00,575.635009765625,575.6400146484375,575.3405151367188,575.3900146484375,575.3900146484375,225903
2024-11-05 15:25:00-05:00,575.4099731445312,575.760009765625,575.239990234375,575.6898803710938,575.6898803710938,305536
2024-11-05 15:30:00-05:00,575.6699829101562,576.1199951171875,575.5800170898438,575.9600219726562,575.9600219726562,533380
2024-11-05 15:35:00-05:00,575.9400024414062,576.219970703125,575.8300170898438,575.8400268554688,575.8400268554688,568814
2024-11-05 15:40:00-05:00,575.8200073242188,575.8200073242188,575.3001098632812,575.4299926757812,575.4299926757812,606824
2024-11-05 15:45:00-05:00,575.4299926757812,575.8900146484375,575.260009765625,575.719970703125,575.719970703125,713489
2024-11-05 15:50:00-05:00,575.719970703125,576.1900024414062,575.5499877929688,575.9199829101562,575.9199829101562,1034481
2024-11-05 15:55:00-05:00,575.9299926757812,576.7100219726562,575.8400268554688,576.6799926757812,576.6799926757812,2770093
2024-11-06 09:30:00-05:00,589.2000122070312,589.4299926757812,587.8599853515625,588.280029296875,588.280029296875,7262419
2024-11-06 09:35:00-05:00,588.2899780273438,588.9099731445312,588.0399780273438,588.5598754882812,588.5598754882812,1776442
2024-11-06 09:40:00-05:00,588.5700073242188,588.8505249023438,587.6900024414062,587.9400024414062,587.9400024414062,1308398
2024-11-06 09:45:00-05:00,587.9099731445312,588.0399780273438,586.25,586.4580078125,586.4580078125,1414461
2024-11-06 09:50:00-05:00,586.5,586.530029296875,585.7999877929688,585.9199829101562,585.9199829101562,1407600
2024-11-06 09:55:00-05:00,585.8699951171875,586.2299194335938,585.3900146484375,586.1099853515625,586.1099853515625,1225243
2024-11-06 10:00:00-05:00,586.1199951171875,587.25,586.1199951171875,586.6849975585938,586.6849975585938,1079712
2024-11-06 10:05:00-05:00,586.6799926757812,587.1099853515625,586.1500244140625,587.030029296875,587.030029296875,910653
2024-11-06 10:10:00-05:00,587.030029296875,587.6400146484375,586.9299926757812,587.3900146484375,587.3900146484375,910827
2024-11-06 10:15:00-05:00,587.39501953125,588.14501953125,587.1900024414062,588.010009765625,588.010009765625,797904
2024-11-06 10:20:00-05:00,588.0537109375,588.5999755859375,587.85498046875,588.4500122070312,588.4500122070312,857341
2024-11-06 10:25:00-05:00,588.4299926757812,589.0800170898438,588.0700073242188,588.8200073242188,588.8200073242188,862490
2024-11-06 10:30:00-05:00,588.8200073242188,589.0399780273438,588.25,588.3699951171875,588.3699951171875,1406172
2024-11-06 10:35:00-05:00,588.3599853515625,588.5,587.5399780273438,587.7100219726562,587.7100219726562,684472
2024-11-06 10:40:00-05:00,587.72998046875,588.0999755859375,587.1500244140625,587.4000244140625,587.4000244140625,535625
2024-11-06 10:45:00-05:00,587.4000244140625,587.7199096679688,587.0599975585938,587.5999755859375,587.5999755859375,526548
2024-11-06 10:50:00-05:00,587.5800170898438,587.6500244140625,586.3900146484375,586.8300170898438,586.8300170898438,627986
2024-11-06 10:55:00-05:00,586.8200073242188,587.260009765625,586.739990234375,587.02001953125,587.02001953125,481141
2024-11-06 11:00:00-05:00,586.989990234375,587.02001953125,586.3099975585938,586.627197265625,586.627197265625,525640
2024-11-06 11:05:00-05:00,586.6300048828125,587.3400268554688,586.5,587.0499877929688,587.0499877929688,768649
2024-11-06 11:10:00-05:00,587.0499877929688,587.9500122070312,587.02001953125,587.8900146484375,587.8900146484375,571161
2024-11-06 11:15:00-05:00,587.8800048828125,588.030029296875,587.4240112304688,587.75,587.75,415090
2024-11-06 11:20:00-05:00,587.739990234375,587.75,587.0900268554688,587.614990234375,587.614990234375,382159
2024-11-06 11:25:00-05:00,587.60498046875,588.3300170898438,587.510009765625,588.1500244140625,588.1500244140625,358194
2024-11-06 11:30:00-05:00,588.1599731445312,588.5599975585938,588.1599731445312,588.2999877929688,588.2999877929688,405821
2024-11-06 11:35:00-05:00,588.2999877929688,588.780029296875,588.2100219726562,588.780029296875,588.780029296875,518433
2024-11-06 11:40:00-05:00,588.7750244140625,588.8599853515625,588.4600830078125,588.5900268554688,588.5900268554688,441554
2024-11-06 11:45:00-05:00,588.5900268554688,588.64501953125,588.3800048828125,588.5499877929688,588.5499877929688,870817
2024-11-06 11:50:00-05:00,588.72998046875,588.77001953125,588.3699951171875,588.6300048828125,588.6300048828125,472334
2024-11-06 11:55:00-05:00,588.6400146484375,588.8300170898438,588.5798950195312,588.780029296875,588.780029296875,240543
2024-11-06 12:00:00-05:00,588.77001953125,588.77001953125,588.3101196289062,588.6500244140625,588.6500244140625,362864
2024-11-06 12:05:00-05:00,588.6500244140625,588.760009765625,588.530029296875,588.6199951171875,588.6199951171875,259219
2024-11-06 12:10:00-05:00,588.6199951171875,589.0900268554688,588.5499877929688,589.0499267578125,589.0499267578125,572691
2024-11-06 12:15:00-05:00,589.0549926757812,589.0549926757812,588.3400268554688,588.4982299804688,588.4982299804688,415496
2024-11-06 12:20:00-05:00,588.4949951171875,588.6799926757812,588.3200073242188,588.5800170898438,588.5800170898438,718148
2024-11-06 12:25:00-05:00,588.5700073242188,588.8499755859375,588.4299926757812,588.760009765625,588.760009765625,335234
2024-11-06 12:30:00-05:00,588.75,588.8400268554688,588.510009765625,588.7650146484375,588.7650146484375,754931
2024-11-06 12:35:00-05:00,588.7650146484375,588.989990234375,588.635009765625,588.7100219726562,588.7100219726562,172738
2024-11-06 12:40:00-05:00,588.7081909179688,589.010009765625,588.6900024414062,588.9099731445312,588.9099731445312,192339
2024-11-06 12:45:00-05:00,589.1199951171875,589.47998046875,588.905029296875,589.3699951171875,589.3699951171875,508039
2024-11-06 12:50:00-05:00,589.3699951171875,589.4199829101562,588.9400024414062,589.280029296875,589.280029296875,437416
2024-11-06 12:55:00-05:00,589.280029296875,589.4099731445312,589.2000122070312,589.2650146484375,589.2650146484375,258253
2024-11-06 13:00:00-05:00,589.260009765625,589.6900024414062,589.1199951171875,589.5499877929688,589.5499877929688,352207
2024-11-06 13:05:00-05:00,589.5599975585938,589.719970703125,589.3814086914062,589.7000122070312,589.7000122070312,225279
2024-11-06 13:10:00-05:00,589.6900024414062,590.0,589.6099853515625,589.89501953125,589.89501953125,458892
2024-11-06 13:15:00-05:00,589.9000244140625,590.0999755859375,589.780029296875,590.0800170898438,590.0800170898438,481820
2024-11-06 13:20:00-05:00,590.0709838867188,590.1099853515625,589.5800170898438,589.8825073242188,589.8825073242188,372287
2024-11-06 13:25:00-05:00,589.9000244140625,590.27001953125,589.8099975585938,590.1900024414062,590.1900024414062,246703
2024-11-06 13:30:00-05:00,590.219970703125,590.4299926757812,590.0700073242188,590.409912109375,590.409912109375,493688
2024-11-06 13:35:00-05:00,590.4000244140625,590.4099731445312,590.1500244140625,590.2100219726562,590.2100219726562,738382
2024-11-06 13:40:00-05:00,590.22998046875,590.530029296875,590.17138671875,590.3099975585938,590.3099975585938,484013
2024-11-06 13:45:00-05:00,590.4099731445312,590.7100219726562,590.3599853515625,590.6317749023438,590.6317749023438,275666
2024-11-06 13:50:00-05:00,590.6500244140625,590.6599731445312,590.1400146484375,590.3200073242188,590.3200073242188,413773
2024-11-06 13:55:00-05:00,590.3200073242188,590.4500122070312,590.0599975585938,590.27001953125,590.27001953125,436599
2024-11-06 14:00:00-05:00,590.280029296875,590.584228515625,590.22998046875,590.3300170898438,590.3300170898438,497637
2024-11-06 14:05:00-05:00,590.3400268554688,590.3699951171875,589.7899780273438,590.1599731445312,590.1599731445312,476251
2024-11-06 14:10:00-05:00,590.1500244140625,590.5401000976562,589.9824829101562,590.3889770507812,590.3889770507812,245551
2024-11-06 14:15:00-05:00,590.3900146484375,590.4500122070312,590.2211303710938,590.3800048828125,590.3800048828125,412706
2024-11-06 14:20:00-05:00,590.3900146484375,590.52001953125,590.27001953125,590.3599853515625,590.3599853515625,303447
2024-11-06 14:25:00-05:00,590.3800048828125,590.619873046875,590.3499755859375,590.5499877929688,590.5499877929688,358528
2024-11-06 14:30:00-05:00,590.530029296875,590.8499755859375,590.489990234375,590.510009765625,590.510009765625,413916
2024-11-06 14:35:00-05:00,590.5198974609375,590.72998046875,590.3900146484375,590.47998046875,590.47998046875,390714
2024-11-06 14:40:00-05:00,590.489990234375,590.489990234375,590.1699829101562,590.2999877929688,590.2999877929688,357137
2024-11-06 14:45:00-05:00,590.2999877929688,590.6500244140625,590.280029296875,590.489990234375,590.489990234375,248430
2024-11-06 14:50:00-05:00,590.489990234375,590.489990234375,590.1199951171875,590.2999877929688,590.2999877929688,292981
2024-11-06 14:55:00-05:00,590.290283203125,590.6400146484375,590.1699829101562,590.5399780273438,590.5399780273438,290005
2024-11-06 15:00:00-05:00,590.4600219726562,590.760009765625,590.4500122070312,590.5700073242188,590.5700073242188,600187
2024-11-06 15:05:00-05:00,590.5700073242188,590.97998046875,590.5333862304688,590.969970703125,590.969970703125,485999
2024-11-06 15:10:00-05:00,590.97998046875,591.510009765625,590.85498046875,591.469970703125,591.469970703125,902404
2024-11-06 15:15:00-05:00,591.469970703125,591.6599731445312,591.2717895507812,591.4299926757812,591.4299926757812,569387
2024-11-06 15:20:00-05:00,591.510009765625,591.530029296875,590.7999877929688,591.010009765625,591.010009765625,504199
2024-11-06 15:25:00-05:00,591.0,591.3499755859375,590.989990234375,591.114990234375,591.114990234375,539844
2024-11-06 15:30:00-05:00,591.1099853515625,591.4799194335938,591.1099853515625,591.25,591.25,559155
2024-11-06 15:35:00-05:00,591.239990234375,591.3499755859375,590.8300170898438,590.8300170898438,590.8300170898438,1191649
2024-11-06 15:40:00-05:00,590.8400268554688,591.4650268554688,590.77001953125,591.4099731445312,591.4099731445312,1411593
2024-11-06 15:45:00-05:00,591.4000244140625,591.9299926757812,591.239990234375,591.8099975585938,591.8099975585938,1691447
2024-11-06 15:50:00-05:00,591.4450073242188,591.8900146484375,590.6699829101562,590.9301147460938,590.9301147460938,1740278
2024-11-06 15:55:00-05:00,590.9600219726562,591.3499755859375,590.6900024414062,591.0399780273438,591.0399780273438,4681439
2024-11-07 09:30:00-05:00,593.3599853515625,593.5599975585938,592.9998779296875,593.2999877929688,593.2999877929688,2245732
2024-11-07 09:35:00-05:00,593.2999877929688,593.510009765625,593.0700073242188,593.3599853515625,593.3599853515625,618309
2024-11-07 09:40:00-05:00,593.3499755859375,593.7999877929688,593.1500244140625,593.1900024414062,593.1900024414062,661667
2024-11-07 09:45:00-05:00,593.1900024414062,593.5377807617188,593.0499877929688,593.3574829101562,593.3574829101562,513444
2024-11-07 09:50:00-05:00,593.5850219726562,593.8499755859375,593.27001953125,593.6199951171875,593.6199951171875,437913
2024-11-07 09:55:00-05:00,593.625,594.0499877929688,593.625,594.0,594.0,406134
