Datetime,Close,Volume,BOP,EMA,RSI,BollingerUpper,BollingerLower,BollingerMiddle,HighLowPercentageDiff,OpenClosePercentageDiff,All_1s,Label
2024-11-04 12:15:00-05:00,568.8499755859375,246881,0.7741681433353023,569.4792076772292,38.35436716402684,573.2351626545261,567.4911740153958,570.363168334961,0.05451944634262428,0.04220647553817013,1,0.1309651312580485
2024-11-04 12:20:00-05:00,569.594970703125,279962,0.8833615580016935,569.4946427473486,47.00200268189722,573.0447000160013,567.4491354332174,570.2469177246094,0.15206613911347758,0.1343279978754738,1,0.07286564731912282
2024-11-04 12:25:00-05:00,570.010009765625,293825,0.7480974124809742,569.5633583497855,51.11615747835736,572.796604380434,567.4822347308941,570.1394195556641,0.09857039703144288,0.07373424574774358,1,0.022818181389872454
2024-11-04 12:30:00-05:00,570.1400756835938,191876,0.3078638497652582,569.6402539942933,52.36415651281751,572.5399638732484,567.5418842712828,570.0409240722656,0.09126512422179611,0.028087866298758094,1,-0.003522040856744467
2024-11-04 12:35:00-05:00,570.1199951171875,172287,-0.07699530516431925,569.7042194773459,52.142826345399776,572.3567858554758,567.574061312493,569.9654235839844,0.06841642109739726,-0.00526691144245075,1,0.024558803346078073
2024-11-04 12:40:00-05:00,570.260009765625,143842,0.4137205387205387,569.7783248491164,53.615023717321144,572.1505149372767,567.634336136942,569.8924255371094,0.050884939642666084,0.021046605062704112,1,0.07671938984110267
2024-11-04 12:45:00-05:00,570.697509765625,151956,0.8905276541640178,569.9008828379842,57.96620211545663,571.9675712028039,567.7120308479774,569.8398010253907,0.0841838416688716,0.0749627754807079,1,-0.014459416737929918
2024-11-04 12:50:00-05:00,570.614990234375,160371,-0.18054943440575877,569.996097157503,56.88234894738444,571.7135865526848,567.8350157422371,569.774301147461,0.07283202743200605,-0.013144124955816381,1,-0.027158112627762927
2024-11-04 12:55:00-05:00,570.4600219726562,190157,-0.6955944798301487,570.0579537995234,54.809709325716284,571.5295698005499,567.9170366447626,569.7233032226562,0.040314914260726864,-0.028034970015096743,1,-0.0455789635750256
2024-11-04 13:00:00-05:00,570.2000122070312,196524,-0.3676510187595368,570.0768949205244,51.42404358715592,571.3673228620215,567.9802845598534,569.6738037109375,0.1192781216559756,-0.0438250494609979,1,-0.10348787758544414
2024-11-04 13:05:00-05:00,569.6099243164062,1196478,-0.5518015489953979,570.0146321733087,44.67877074105148,571.1588640740518,568.0387372443075,569.5988006591797,0.19105101109174535,-0.10524151332415145,1,0.16809020616043588
2024-11-04 13:10:00-05:00,570.5673828125,460733,0.8268127282211789,570.0883322585341,54.99424671108433,571.1860150398775,568.0283221183256,569.6071685791015,0.20541502729330288,0.16983975913400368,1,0.018859294048379063
2024-11-04 13:15:00-05:00,570.6749877929688,114036,0.30794932479465403,570.1665529964588,55.987523652923876,571.291505683164,568.0043317191797,569.6479187011719,0.07685432868123727,0.023663506647123946,1,0.037679390207786385
2024-11-04 13:20:00-05:00,570.8900146484375,193309,0.4913623668149374,570.2630145500559,57.98311312579436,571.446582997142,567.9932546493425,569.7199188232422,0.10342276169478529,0.05080913820000017,1,-0.0595608342664994
2024-11-04 13:25:00-05:00,570.5499877929688,125265,-0.5891903672224038,570.301277649111,53.826880834244164,571.5230957583075,568.0799926205988,569.8015441894531,0.09819943098475079,-0.057808486375607836,1,0.014024553773680075
2024-11-04 13:30:00-05:00,570.6300048828125,126389,0.42113716672020557,570.3451079469378,54.65068359816255,571.5846206319429,568.2034775125883,569.8940490722656,0.06663011606332664,0.028053041861301142,1,0.021028532702577183
2024-11-04 13:35:00-05:00,570.75,170871,0.45709801185908616,570.3990935540128,55.920770765440054,571.6474964873419,568.3306040985956,569.9890502929687,0.06134433751324991,0.02803644245464028,1,0.03854064005694262
2024-11-04 13:40:00-05:00,570.969970703125,174499,0.6248331108144193,570.4752105072278,58.23023261288478,571.6862731839475,568.5307067965213,570.1084899902344,0.05607178985794683,0.0350318280625902,1,0.030882634018231554
2024-11-04 13:45:00-05:00,571.1463012695312,216527,0.518578352180937,570.5646892755349,60.03771691841977,571.5670243915654,568.9675886455441,570.2673065185547,0.05955666365943466,0.030882634018231554,1,-0.05534502692499761
2024-11-04 13:50:00-05:00,570.8302001953125,131721,-0.9687022900763359,570.6000907315052,55.408850270229124,571.4525612639579,569.3040732575264,570.3783172607422,0.0560279078858425,-0.05424492159172297,1,-0.029339805198235078
2024-11-04 13:55:00-05:00,570.6627197265625,181305,-0.6220556745182013,570.6084412641795,53.074019749115465,571.2875820160366,569.6503269195102,570.4689544677734,0.04995166347596405,-0.031060738659649468,1,0.015294546221509095
2024-11-04 14:00:00-05:00,570.75,931580,0.44455747711088506,570.627315762289,54.15813417299433,571.2477038035345,569.8057080617,570.5267059326172,0.03154058933735564,0.014021604822405305,1,0.022799290954883922
2024-11-04 14:05:00-05:00,570.880126953125,248192,0.2828711689000929,570.6610239210671,55.79774959989005,571.2658073559345,569.8746162280498,570.5702117919922,0.08059955718900569,0.022799290954883922,1,0.03238429217495429
2024-11-04 14:10:00-05:00,571.0650024414062,205536,0.7917090539165819,570.714887723779,58.09116164736348,571.3144971233432,569.9184191364225,570.6164581298829,0.042041591879429165,0.03328266983249398,1,-0.039395792944006136
2024-11-04 14:15:00-05:00,570.8400268554688,210751,-0.6216795908265963,570.7315729413376,54.39271636356723,571.3178734751,569.9870459584938,570.6524597167969,0.06481372070429983,-0.04027185210226442,1,-0.026281341007028707
2024-11-04 14:20:00-05:00,570.6900024414062,138794,-0.52001953125,570.7260302080134,52.01453438875709,571.3145879724665,570.0333307287054,570.673959350586,0.04380661986901863,-0.022775109692092278,1,-0.063046880890592
2024-11-04 14:25:00-05:00,570.3302001953125,185895,-0.62788820502472,570.6732528729866,46.73677386812528,571.3133012651533,569.9978864789873,570.6555938720703,0.10607781687122135,-0.0665524982426098,1,0.07395960527766154
2024-11-04 14:30:00-05:00,570.7520141601562,229144,0.6084415026218516,570.6837543779426,52.78523092702988,571.3211717967268,570.0037183399919,570.6624450683594,0.12454341397340062,0.07574814672281176,1,0.03994139362419864
2024-11-04 14:35:00-05:00,570.97998046875,270521,0.5609647163912461,570.7232511900503,55.7123106581585,571.354166703806,570.0227192825221,570.688442993164,0.07184570405046334,0.04029443166885677,1,-0.045537457444925336
2024-11-04 14:40:00-05:00,570.719970703125,193916,-0.6585293242036321,570.7228137917936,51.7701039227916,571.3413144001629,570.0875674357746,570.7144409179688,0.07185262660495911,-0.04728971363213648,1,-0.010512608927953445
2024-11-04 14:45:00-05:00,570.6599731445312,316888,-0.19703977798334876,570.7144350388253,50.87551069059204,571.1391614413999,570.3947252773501,570.766943359375,0.057829647446716745,-0.011389450994240253,1,-0.0017433727503138338
2024-11-04 14:50:00-05:00,570.6500244140625,194764,0.035753215609330716,570.7058469555236,50.71900286841241,571.1361057527412,570.4060451261652,570.7710754394532,0.04906644850798739,0.0017541296383091643,1,-0.02448251409429137
2024-11-04 14:55:00-05:00,570.5103149414062,211778,-0.2975040991073055,570.6797760203079,48.464286282455625,571.143273917825,570.382409675925,570.762841796875,0.05872427215709903,-0.01746734419567533,1,-0.022862361203696363
2024-11-04 15:00:00-05:00,570.3798828125,414770,-0.4335977221883262,570.6397902592669,46.390821200568574,571.1474854014722,570.3271850086841,570.7373352050781,0.05262223432273194,-0.022808881684382422,1,0.010540278631463064
2024-11-04 15:05:00-05:00,570.4400024414062,218543,0.280029296875,570.6131518835522,47.50563914009317,571.1546405727103,570.3090313022898,570.7318359375,0.04383503941461387,0.012274019464219254,1,-0.05083409755674272
2024-11-04 15:10:00-05:00,570.1500244140625,228815,-0.7876826336230812,570.5514015542869,42.87440841292377,571.1998602513409,570.2158135767841,570.7078369140625,0.0578845328288911,-0.04557226253175693,1,0.054349815840086295
2024-11-04 15:15:00-05:00,570.4598999023438,362704,0.5998224392409277,570.5392013340279,48.63688797545571,571.1965062233961,570.1901575949634,570.6933319091797,0.09649924388756911,0.057863121867977874,1,0.0035200662500006687
2024-11-04 15:20:00-05:00,570.47998046875,256887,0.06047715923802478,570.5313052186575,48.99593956776855,571.1633841637545,570.1742806311674,570.668832397461,0.05788047419812206,0.003498666922308303,1,-0.04206812554189994
2024-11-04 15:25:00-05:00,570.239990234375,222912,-0.5334418667752001,570.4924632207532,44.95155416558123,571.1005422833855,570.1464914080207,570.6235168457031,0.07889624464150963,-0.04206812554189994,1,-0.08266247891962292
2024-11-04 15:30:00-05:00,569.7686157226562,451417,-0.8238692098092643,570.395950221007,38.269598905555256,571.165342014916,569.9755332292248,570.5704376220704,0.0982951917634736,-0.08090853899237133,1,-0.06556980870776916
2024-11-04 15:35:00-05:00,569.39501953125,546423,-0.5937241948802643,570.2624927957061,33.960786210990214,571.2896501710574,569.7244550535521,570.5070526123047,0.11687583462632385,-0.06931650455859655,1,0.05884895306747756
2024-11-04 15:40:00-05:00,569.7301025390625,939467,0.499815157116451,570.1915074281536,40.43826088208277,571.2992555969611,569.6128598815546,570.4560577392579,0.11598392475666154,0.05796946098477337,1,0.0034924363042824766
2024-11-04 15:45:00-05:00,569.75,991653,0.0,570.1326397710665,40.80952722236443,571.2724473331274,569.5266554500757,570.3995513916016,0.05002293298094789,0.0,1,-0.021061012231241773
2024-11-04 15:50:00-05:00,569.6300048828125,1366843,-0.3488999290276792,570.065621785966,39.22172820224563,571.2059988097724,569.4496042175713,570.3278015136718,0.07551679967413617,-0.0263302338356145,1,0.026337168473659293
2024-11-04 15:55:00-05:00,569.780029296875,3377557,0.27123202648184547,570.0275427874205,42.24717981217314,571.1508897949502,569.3987134765341,570.2748016357422,0.10365351013010139,0.028094902050370664,1,0.39138639286080024
2024-11-05 09:30:00-05:00,572.0100708007812,1209289,0.7651211530683532,570.2918798558686,67.85888495871292,571.4887850758092,569.1928250316126,570.3408050537109,0.29095791343047267,0.22253225429055531,1,0.09090023456507296
2024-11-05 09:35:00-05:00,572.530029296875,466422,0.5819346751166515,570.5902997813362,71.07931779717632,571.9434397062789,568.9581533112992,570.450796508789,0.15328616217417618,0.089159425931095,1,-0.052407526727199
2024-11-05 09:40:00-05:00,572.22998046875,416732,-0.35632103269257753,570.8089238729914,66.9128252081037,572.2043056627871,568.8450839856504,570.5246948242187,0.15215025109488084,-0.054144264241919,1,0.10138216800193187
2024-11-05 09:45:00-05:00,572.8101196289062,457410,0.6244913776399923,571.07574997378,70.51196065239684,572.5631929941724,568.6692105702807,570.6162017822265,0.16519663392786552,0.10313322777883731,1,0.09686815690830003
2024-11-05 09:50:00-05:00,573.364990234375,405083,0.6769150599270454,571.3809820085261,73.48299206319847,573.0353343668393,568.4615711507389,570.7484527587891,0.14318138746420467,0.09688948833761911,1,0.10725981614671132
2024-11-05 09:55:00-05:00,573.97998046875,706536,0.8290097180949322,571.7275151365559,76.32960275879653,573.5989626784525,568.2299435715476,570.914453125,0.1325661369380193,0.10988138303636688,1,0.05719852898016267
2024-11-05 10:00:00-05:00,574.3082885742188,932372,0.4889933960376226,572.0716182615776,77.70553987830611,574.1571705552897,568.037562110726,571.0973663330078,0.10628959138384285,0.05196404305136433,1,-0.03278612911868441
2024-11-05 10:05:00-05:00,574.1199951171875,762431,-0.257237530519707,572.3447351756589,75.01236708613884,574.5930328488029,567.962667834791,571.2778503417969,0.06096922999711635,-0.015678384567282433,1,-0.03135105506027716
2024-11-05 10:10:00-05:00,573.9400024414062,453424,-0.2763411500160617,572.5574374777585,72.42817917201,574.9372112550012,567.9745013914832,571.4558563232422,0.1325190062394188,-0.03657963314912052,1,0.01916321411552568
2024-11-05 10:15:00-05:00,574.0499877929688,706204,0.14510730458751722,572.7564441864532,73.03938255902662,575.2597551013554,568.0129560802853,571.6363555908204,0.10808652795810524,0.015674579564495524,1,0.12281458145383926
2024-11-05 10:20:00-05:00,574.7550048828125,879905,0.837340980954482,573.0229189459678,76.61754385445487,575.6640148067482,568.0691944217673,571.8666046142578,0.1446173966465226,0.12106876061292031,1,-0.1296195963251156
2024-11-05 10:25:00-05:00,574.010009765625,425175,-0.5679070869874377,573.1545310552555,66.56422564881856,575.8934431495138,568.1947770653298,572.0441101074218,0.17952580337690632,-0.10180404760316478,1,0.05402686776017642
2024-11-05 10:30:00-05:00,574.3201293945312,298368,0.6139547787487862,573.3099441671588,68.4217308482506,576.1369700098234,568.3352650975986,572.236117553711,0.07666616505930754,0.04705889858148148,1,0.07136282592964827
2024-11-05 10:35:00-05:00,574.72998046875,707996,0.5847107438016529,573.4992823407043,70.73560486878742,576.3927939885272,568.5284401423322,572.4606170654297,0.11318199245588022,0.06616260102123771,1,0.02958675396989245
2024-11-05 10:40:00-05:00,574.9000244140625,272327,0.342029741716671,573.6860479504854,71.66333136009877,576.5823484538795,568.8520265461206,572.7171875,0.08144365843298831,0.02784462233474291,1,0.024343991535552736
2024-11-05 10:45:00-05:00,575.0399780273438,381677,0.21666158071406774,573.8665719607332,72.43779666099438,576.6726526521716,569.3262181974378,572.9994354248047,0.10442502504139929,0.022613085332547717,1,-0.11999208190242378
2024-11-05 10:50:00-05:00,574.3499755859375,394488,-0.6698335924454425,573.9310257774271,63.25824432330277,576.6225046617764,569.8383534925205,573.2304290771484,0.18466856421493905,-0.12346919898282524,1,-0.06006280452490131
2024-11-05 10:55:00-05:00,574.0050048828125,390004,0.13003663003663005,573.9408896581451,59.21783760166663,576.4469173806815,570.4394412618967,573.4431793212891,0.08712469362745098,0.011325650961728552,1,0.03222925880785982
2024-11-05 11:00:00-05:00,574.1900024414062,521498,0.28596360009972577,573.9741046959133,60.6686629264083,576.1243395379222,571.2180188605153,573.6711791992187,0.12805192823345485,0.036590470016869256,1,0.1079773445290469
2024-11-05 11:05:00-05:00,574.8099975585938,328505,0.65997314453125,574.085557077604,65.14403314473402,575.6536200661308,572.1917351584787,573.9226776123047,0.1742494161729919,0.11494785621663478,1,-0.013920615539675506
2024-11-05 11:10:00-05:00,574.72998046875,258670,-0.16111589037728893,574.1714801964234,64.1298195183196,575.5821288088633,572.535217382543,574.0586730957032,0.08647145251849035,-0.013920615539675506,1,-0.0156535805282202
2024-11-05 11:15:00-05:00,574.6400146484375,727865,-0.44439421338155516,574.233951456692,62.94327614692595,575.5340767962366,572.794267930326,574.1641723632813,0.047001607658967215,-0.020877429735661583,1,0.06960242390202255
2024-11-05 11:20:00-05:00,575.0399780273438,459889,0.679931640625,574.3414216661123,65.95875573794395,575.4014241493288,573.207920333093,574.3046722412109,0.08701856569567105,0.05915535289566515,1,-0.05737967224807634
2024-11-05 11:25:00-05:00,574.7100219726562,682391,-0.6190406976744186,574.3905683736515,61.51174692415601,575.2673612199605,573.5319734968364,574.3996673583985,0.07307944457922598,-0.04521083599389744,1,0.10439622818445402
2024-11-05 11:30:00-05:00,575.3099975585938,309034,0.7999674479166666,574.5131589316438,66.00054117985441,575.3134291864263,573.6804062627924,574.4969177246094,0.13050059531338462,0.10439622818445402,1,-0.018247635048147765
2024-11-05 11:35:00-05:00,575.2050170898438,203682,-0.3540183112919634,574.6054066860705,64.58126261294677,575.3939446071957,573.7223945041325,574.5581695556641,0.04173380392478193,-0.014768367387752718,1,-0.05737381977532424
2024-11-05 11:40:00-05:00,574.875,264819,-0.7802522135766031,574.6413524612611,60.198777724670514,575.4248943702581,573.7481158836482,574.5865051269532,0.07915376196996235,-0.061711051371267096,1,0.06713203617634268
2024-11-05 11:45:00-05:00,575.2609252929688,193975,0.6428056442476053,574.7239621721554,63.3324081803924,575.5022259053956,573.7848773660887,574.6435516357421,0.10308785773896867,0.0662608556430658,1,0.032869764962082534
2024-11-05 11:50:00-05:00,575.4500122070312,547037,0.4454261247791219,574.8207688434723,64.79492076348411,575.5825332432885,573.8555710047583,574.7190521240234,0.07809302293983876,0.03476961443394176,1,0.0
2024-11-05 11:55:00-05:00,575.4500122070312,292652,0.07701338342333881,574.9046679586135,64.79492076348411,575.6512192640129,573.9268874254402,574.7890533447265,0.045181756584798116,0.0034790559242329506,1,-0.005218402335213832
2024-11-05 12:00:00-05:00,575.4199829101562,228733,-0.1291592833234889,574.9733766188192,64.32238744634803,575.7268964525302,573.9177080396572,574.8223022460937,0.05389855610448106,-0.00695774875251065,1,0.01477563782652383
2024-11-05 12:05:00-05:00,575.5050048828125,164789,0.4045890212024397,575.0442603873516,65.09846775203413,575.7672205702172,574.0268834336891,574.8970520019532,0.03652455929188819,0.01477563782652383,1,0.0638238707215576
2024-11-05 12:10:00-05:00,575.872314453125,264251,0.5573708920187793,575.1546675961214,68.3060177751705,575.9002745563286,574.049047953437,574.9746612548828,0.11298681003649633,0.06295367262987271,1,0.05174300367182429
2024-11-05 12:15:00-05:00,576.1702880859375,300180,0.7503814464449191,575.2900836614302,70.66158682716593,576.1002164260666,573.9931368454178,575.0466766357422,0.06947159927034681,0.052124756864188194,1,-0.01220342344163236
2024-11-05 12:20:00-05:00,576.0999755859375,313828,-0.19052463304752215,575.3980692513645,69.35175401164966,576.2525946202468,573.9607537684251,575.1066741943359,0.07294409181478456,-0.013887516203426372,1,-0.07463855129379493
2024-11-05 12:25:00-05:00,575.6699829101562,169193,-0.8256134051466187,575.43432440587,61.80640758867118,576.3093867280795,573.9669621488736,575.1381744384765,0.08859582457581369,-0.07308229174116071,1,0.05038287058737712
2024-11-05 12:30:00-05:00,575.9600219726562,283663,0.5736929264253607,575.5044174147748,64.60383044603974,576.3834303458377,574.0539231697874,575.2186767578125,0.08963409378118149,0.05142244556881123,1,-0.019106601590478875
2024-11-05 12:35:00-05:00,575.8499755859375,411289,-0.3486866444691084,575.5504918375965,62.72657588139927,576.3634078392981,574.2584427466393,575.3109252929687,0.05730691829979723,-0.019975391589205065,1,0.026073889162228983
2024-11-05 12:40:00-05:00,576.0001220703125,355379,0.6532129580456718,575.610442535292,64.25284274321338,576.3598982852716,574.4429642635566,575.4014312744141,0.03991843749526326,0.026073889162228983,1,0.06421405702928819
2024-11-05 12:45:00-05:00,576.3699951171875,331122,0.7777024277770243,575.7117162128781,67.75558285230736,576.4854070481382,574.4734552565493,575.4794311523438,0.07812983476700291,0.060757538639421065,1,-0.005199483313259021
2024-11-05 12:50:00-05:00,576.3400268554688,146460,-0.23911889596602973,575.7954909652235,67.18119180799354,576.5708017800374,574.5490651633219,575.5599334716796,0.03991469187987076,-0.009540796488139764,1,-0.05378726865199828
2024-11-05 12:55:00-05:00,576.030029296875,267819,-0.5961967367061862,575.8267627427771,61.38422570963152,576.5661738786973,574.6926945295058,575.6294342041016,0.09028624310665223,-0.05378726865199828,1,0.04340051512681724
2024-11-05 13:00:00-05:00,576.280029296875,369645,0.43641810918774965,575.8871982833234,64.07637782376283,576.628062106074,574.7548114290822,575.6914367675781,0.09551946712601934,0.041672675280856136,1,-0.022559324669140495
2024-11-05 13:05:00-05:00,576.1500244140625,462464,-0.47998046875,575.922241767422,61.6686700813744,576.6036490534696,574.9232247258274,575.7634368896485,0.0433937377835928,-0.020822724264765072,1,-0.09893383668575567
2024-11-05 13:10:00-05:00,575.5800170898438,249755,-0.8219063545150501,575.8766118104115,52.37594401979593,576.5959827331482,574.9578929992737,575.7769378662109,0.12685163884150513,-0.10412988884796433,1,0.022586760998029438
2024-11-05 13:15:00-05:00,575.7100219726562,344101,0.19046696376671188,575.8543998320441,54.07569407848204,576.5792087453082,575.025167475395,575.8021881103516,0.1094689704995866,0.020847323891807268,1,-0.03474183172040554
2024-11-05 13:20:00-05:00,575.510009765625,157053,-0.5121333928837278,575.8084811565216,51.05649858865432,576.5009219356134,575.1669552616522,575.8339385986328,0.07125010899134582,-0.03646928162724238,1,-0.022589508541379526
2024-11-05 13:25:00-05:00,575.3800048828125,591002,-0.29412820973244747,575.7513509866936,49.136158377476185,576.4881728308028,575.1916123254473,575.839892578125,0.05907996089201511,-0.01737255670580689,1,-0.020854933464700322
2024-11-05 13:30:00-05:00,575.260009765625,211044,-0.13953158268275373,575.6858388238845,47.36533064472874,576.506231010218,575.1545539018914,575.8303924560547,0.07475403058983743,-0.010428554166366523,1,-0.043458609282062924
2024-11-05 13:35:00-05:00,575.010009765625,363273,-0.3880488249225724,575.5957282827833,43.82187357645524,576.5570507709488,575.0597338970199,575.8083923339843,0.11661050709743509,-0.04519786479345213,1,0.04521830250067828
2024-11-05 13:40:00-05:00,575.27001953125,256805,0.5142990002325041,575.5523004492455,48.16519901807041,576.5677456785417,575.0340426515364,575.800894165039,0.09131018330397227,0.04695991847826087,1,-0.04693787648972587
2024-11-05 13:45:00-05:00,575.0,37415,-0.4671335667833917,575.4786603893461,44.33198960403521,576.6100821413454,574.9412057004515,575.7756439208985,0.10611163751118047,-0.04953599656420281,1,0.05739427649456522
2024-11-05 13:50:00-05:00,575.3300170898438,268603,0.632660687593423,575.4588412827459,49.610321657487496,576.6036278163002,574.8934302891686,575.7485290527344,0.08523348006770265,0.053910741898422355,1,-0.01654960473496922
2024-11-05 13:55:00-05:00,575.2348022460938,1814778,-0.10356619443087445,575.4289694111923,48.19059032660066,576.5617835205147,574.8417260009697,575.7017547607422,0.04344720803401914,-0.004498639851095021,1,0.03915266004127263
2024-11-05 14:00:00-05:00,575.4600219726562,286556,0.5610300684727597,575.4331097527208,51.710815512959506,576.5156442146068,574.8238699455495,575.6697570800782,0.07128302224734848,0.03999122293987374,1,0.05213008402224061
2024-11-05 14:05:00-05:00,575.760009765625,488335,0.6594659868509325,575.476696421108,55.99929445408499,576.5210601087639,574.8274567369393,575.6742584228516,0.07906472571764525,0.05213008402224061,1,-0.0399438072893632
2024-11-05 14:10:00-05:00,575.530029296875,229444,-0.6006721662083715,575.4838074712103,52.173879125603165,576.4912409923728,574.8142765857523,575.6527587890625,0.06943383001609833,-0.04168161353214996,1,-0.0034784512068740986
2024-11-05 14:15:00-05:00,575.510009765625,195604,-0.06903809724268575,575.4873011104656,51.84188951450843,576.4713400581904,574.8001809379034,575.6357604980469,0.05040203339476844,-0.0034784512068740986,1,-0.0191109363340685
2024-11-05 14:20:00-05:00,575.4000244140625,0,-0.24735693908373887,575.4756642176119,49.96097984350568,576.4298638963003,574.7816473341684,575.6057556152343,0.063239762751663,-0.01563290792874788,1,0.0052082482529032005
2024-11-05 14:25:00-05:00,575.4299926757812,173533,0.05456768170704601,575.4695746787012,50.488098168788476,576.3068761597435,574.8106348265846,575.5587554931641,0.09545880058425284,0.0052082482529032005,1,0.015645144781230493
2024-11-05 14:30:00-05:00,575.52001953125,215084,0.20519643136641103,575.476300659041,52.11983518633654,576.1744007834097,574.8611094704966,575.5177551269531,0.06778500789569618,0.013905374931228853,1,0.031285394917130824
2024-11-05 14:35:00-05:00,575.7000732421875,154480,0.45724907063197023,575.5061370034606,55.293260174972644,576.1211426543648,574.8813719940727,575.5012573242187,0.03993925330776769,0.018259808443793508,1,0.005194931866878281
2024-11-05 14:40:00-05:00,575.72998046875,495032,0.07391500904159132,575.5359827988325,55.81708456697629,575.9937529438583,574.9537568217667,575.4737548828125,0.04691096989278553,0.003466761969048707,1,-0.03820726913437848
2024-11-05 14:45:00-05:00,575.510009765625,255311,-0.7094488188976378,575.5325197277382,51.076746372180345,575.8601995871594,575.0233087136218,575.4417541503906,0.05387919605451556,-0.03820726913437848,1,-0.08774910501003483
2024-11-05 14:50:00-05:00,575.0050048828125,506041,-0.884951928270498,575.4621844150814,42.21322782755907,575.8670044754167,574.9590026046615,575.4130035400391,0.09827154816277216,-0.08688021750598203,1,-0.0008704068260275417
2024-11-05 14:55:00-05:00,575.0,475311,-0.022749341101401026,575.4005598264039,42.13518897083551,575.8439206364035,574.911084246409,575.3775024414062,0.07656210754485639,-0.0017407985000261119,1,0.003481657608695652
2024-11-05 15:00:00-05:00,575.02001953125,445286,0.03598858898398069,575.3498211203834,42.59235791493565,575.8400267446143,574.8659791147606,575.3530029296875,0.0967865156440206,0.003481657608695652,1,0.09564672085975268
2024-11-05 15:05:00-05:00,575.5700073242188,341042,0.7907735982966643,575.3791792808947,53.46886926057327,575.8585912972148,574.8664148063008,575.3625030517578,0.07475923441025895,0.05911146272168656,1,0.006076262502599379
2024-11-05 15:10:00-05:00,575.60498046875,518424,0.10678345136041745,575.4092861059421,54.06484883181915,575.8843024607476,574.8752007130805,575.379751586914,0.05691749646599201,0.006076262502599379,1,0.0043474978347340055
2024-11-05 15:15:00-05:00,575.6300048828125,279234,0.2380813953488372,575.4387152761915,54.51378181620493,575.8964582342792,574.9250444512677,575.4107513427734,0.036486390311251185,0.008684768665439487,1,-0.04169175205240692
2024-11-05 15:20:00-05:00,575.3900146484375,225903,-0.8180150804972488,575.4322218591576,49.515801780420496,575.8983028709097,574.935199326356,575.4167510986329,0.05205604400162565,-0.04256084376925788,1,0.05211521142567403
